merchant_id,status_conta,status_seller,dias_desde_ativacao,idade_loja_dias,gmv_ultimos_30d,gmv_ultimos_90d,numero_vendas_30d,numero_vendas_90d,usa_nuvem_marketing,usa_nuvem_chat,usa_concorrente
105734,ativo,no-seller,52,3476,0,0,0,0,nao,nao,nao
105735,ativo,medium-seller,68,311,76172,229865,239,665,nao,nao,nao
105736,ativo,small-seller,276,530,8346,27716,27,98,nao,nao,nao
105737,ativo,no-seller,201,203,0,0,0,0,nao,nao,nao
105738,ativo,struggling-seller,75,88,138,388,1,3,nao,nao,nao
105739,ativo,no-seller,453,516,0,0,0,0,nao,nao,nao
105740,ativo,no-seller,127,142,0,0,0,0,nao,nao,nao
105741,ativo,tiny-seller,315,447,1369,4239,5,16,nao,nao,nao
105742,ativo,no-seller,36,83,0,0,0,0,nao,nao,nao
105743,ativo,no-seller,214,2383,0,0,0,0,nao,nao,nao
105744,ativo,no-seller,504,2866,0,0,0,0,sim,nao,nao
105745,ativo,no-seller,77,1056,0,0,0,0,nao,nao,nao
105746,ativo,top-seller,80,908,807403,2090112,1073,2579,nao,nao,nao
105747,ativo,medium-seller,76,103,59168,155742,153,377,nao,nao,nao
105748,ativo,no-seller,94,1052,0,0,0,0,nao,nao,nao
105749,ativo,struggling-seller,156,171,113,355,1,3,nao,sim,nao
105750,ativo,tiny-seller,496,730,684,2018,5,14,nao,nao,sim
105751,ativo,no-seller,164,1480,0,0,0,0,nao,nao,nao
105752,ativo,struggling-seller,796,2711,137,553,1,4,nao,nao,nao
105753,cancelado,struggling-seller,425,2047,104,527,1,5,nao,nao,nao
105754,ativo,struggling-seller,656,670,126,365,1,3,nao,sim,nao
105755,trial,struggling-seller,378,766,106,214,1,2,nao,nao,nao
105756,ativo,small-seller,75,136,10268,26231,32,75,nao,sim,nao
105757,churnado,tiny-seller,34,93,455,1864,2,8,nao,nao,nao
105758,ativo,no-seller,688,794,0,0,0,0,nao,nao,nao
105759,ativo,struggling-seller,144,1768,204,427,1,2,nao,nao,nao
105760,ativo,no-seller,126,355,0,0,0,0,nao,nao,nao
105761,ativo,struggling-seller,2,136,225,963,1,4,nao,nao,sim
105762,ativo,no-seller,55,106,0,0,0,0,nao,nao,nao
105763,ativo,no-seller,170,180,0,0,0,0,nao,nao,sim
105764,churnado,tiny-seller,66,352,1059,3068,3,9,nao,nao,nao
105765,ativo,struggling-seller,262,782,462,1153,2,5,nao,sim,nao
105766,ativo,struggling-seller,103,1010,380,1236,2,6,nao,nao,nao
105767,ativo,struggling-seller,229,527,0,183,0,1,nao,nao,nao
105768,ativo,tiny-seller,1,238,3226,8033,12,30,nao,nao,sim
105769,ativo,no-seller,447,2063,0,0,0,0,sim,nao,nao
105770,ativo,no-seller,492,1681,0,0,0,0,sim,nao,nao
105771,ativo,no-seller,124,483,0,0,0,0,sim,nao,nao
105772,ativo,struggling-seller,334,471,201,612,1,3,nao,nao,nao
105773,ativo,struggling-seller,5,40,110,242,1,2,nao,nao,nao
105774,ativo,no-seller,192,661,0,0,0,0,nao,nao,nao
105775,ativo,tiny-seller,646,2016,650,2006,5,14,nao,nao,nao
105776,ativo,tiny-seller,398,486,568,2049,3,11,nao,nao,sim
105777,ativo,struggling-seller,441,1663,552,1367,2,5,nao,nao,nao
105778,ativo,small-seller,372,1331,13844,34687,34,89,nao,nao,nao
105779,ativo,struggling-seller,104,119,170,315,2,4,nao,nao,nao
105780,ativo,no-seller,589,1070,0,0,0,0,nao,nao,nao
105781,ativo,small-seller,150,1574,7754,27487,26,97,nao,nao,sim
105782,ativo,no-seller,185,192,0,0,0,0,nao,nao,nao
105783,ativo,no-seller,198,466,0,0,0,0,nao,nao,nao
105784,ativo,struggling-seller,77,130,247,1146,1,5,sim,nao,nao
105785,ativo,tiny-seller,37,2268,1653,4119,4,10,nao,nao,nao
105786,ativo,struggling-seller,16,128,148,283,1,2,nao,nao,nao
105787,ativo,no-seller,259,290,0,0,0,0,nao,nao,nao
105788,ativo,no-seller,462,830,0,0,0,0,nao,nao,nao
105789,ativo,no-seller,154,3098,0,0,0,0,nao,nao,nao
105790,ativo,tiny-seller,210,955,2321,5464,6,14,sim,nao,nao
105791,churnado,no-seller,112,155,0,0,0,0,nao,nao,nao
105792,ativo,medium-seller,140,437,68824,210446,167,488,nao,nao,nao
105793,ativo,tiny-seller,645,719,3625,10416,10,27,nao,nao,nao
105794,ativo,struggling-seller,614,2280,150,598,1,4,nao,nao,sim
105795,churnado,no-seller,189,280,0,0,0,0,nao,nao,nao
105796,ativo,medium-seller,52,1116,112462,316937,218,576,nao,sim,nao
105797,ativo,tiny-seller,24,680,2194,7192,9,30,nao,sim,nao
105798,ativo,struggling-seller,172,648,0,157,0,1,sim,nao,nao
105799,ativo,no-seller,32,522,0,0,0,0,sim,nao,nao
105800,ativo,no-seller,11,57,0,0,0,0,sim,nao,nao
105801,ativo,struggling-seller,6,36,298,937,2,6,nao,nao,nao
105802,ativo,no-seller,43,149,0,0,0,0,nao,nao,nao
105803,ativo,no-seller,203,254,0,0,0,0,sim,nao,nao
105804,ativo,no-seller,25,37,0,0,0,0,nao,nao,nao
105805,ativo,no-seller,261,790,0,0,0,0,nao,nao,nao
105806,ativo,no-seller,235,2485,0,0,0,0,sim,nao,nao
105807,ativo,no-seller,655,1427,0,0,0,0,nao,sim,nao
105808,ativo,no-seller,270,359,0,0,0,0,nao,nao,nao
105809,ativo,struggling-seller,359,1363,430,1371,2,6,nao,nao,sim
105810,ativo,no-seller,24,3439,0,0,0,0,nao,nao,nao
105811,churnado,small-seller,14,79,12835,36892,26,81,nao,nao,nao
105812,ativo,small-seller,62,189,5798,19427,18,65,nao,nao,nao
105813,ativo,no-seller,77,100,0,0,0,0,nao,sim,nao
105814,ativo,no-seller,3,2442,0,0,0,0,nao,nao,nao
105815,ativo,no-seller,26,34,0,0,0,0,nao,nao,nao
105816,ativo,no-seller,181,358,0,0,0,0,nao,nao,nao
105817,ativo,tiny-seller,56,60,1034,2634,3,8,nao,sim,nao
105818,ativo,tiny-seller,662,2348,1191,3126,3,8,nao,nao,nao
105819,ativo,tiny-seller,25,322,466,1152,3,7,nao,sim,nao
105820,ativo,no-seller,251,568,0,0,0,0,sim,nao,nao
105821,ativo,small-seller,7,412,3744,11510,12,35,nao,nao,nao
105822,ativo,struggling-seller,148,180,0,119,0,1,nao,sim,nao
105823,ativo,no-seller,165,736,0,0,0,0,nao,nao,nao
105824,ativo,small-seller,75,83,10197,22950,26,63,nao,nao,nao
105825,ativo,struggling-seller,35,295,212,462,1,2,nao,nao,nao
105826,ativo,small-seller,192,1928,20773,53880,51,142,nao,nao,nao
105827,ativo,no-seller,34,213,0,0,0,0,nao,sim,nao
105828,ativo,small-seller,232,711,12675,28649,30,74,nao,nao,nao
105829,ativo,no-seller,234,1880,0,0,0,0,nao,nao,sim
105830,ativo,no-seller,562,2959,0,0,0,0,nao,nao,nao
105831,ativo,small-seller,271,788,10746,36327,46,149,nao,sim,nao
105832,ativo,no-seller,700,1418,0,0,0,0,sim,sim,nao
105833,ativo,struggling-seller,28,40,0,88,0,1,nao,nao,nao
105834,ativo,no-seller,548,1595,0,0,0,0,nao,nao,nao
105835,ativo,struggling-seller,168,264,112,318,1,3,sim,nao,nao
105836,ativo,no-seller,98,119,0,0,0,0,nao,nao,nao
105837,ativo,no-seller,146,623,0,0,0,0,nao,nao,nao
105838,ativo,no-seller,362,486,0,0,0,0,nao,nao,nao
105839,ativo,no-seller,357,523,0,0,0,0,nao,nao,nao
105840,ativo,small-seller,635,1576,19571,68328,42,146,nao,nao,nao
105841,ativo,no-seller,738,1603,0,0,0,0,nao,nao,nao
105842,ativo,no-seller,113,297,0,0,0,0,nao,sim,nao
105843,ativo,struggling-seller,180,952,376,1149,2,6,nao,nao,nao
105844,ativo,no-seller,55,306,0,0,0,0,nao,nao,nao
105845,ativo,struggling-seller,20,217,177,552,1,3,nao,nao,sim
105846,ativo,struggling-seller,618,2917,214,522,2,5,nao,nao,nao
105847,ativo,no-seller,132,232,0,0,0,0,nao,nao,nao
105848,churnado,no-seller,228,422,0,0,0,0,nao,nao,sim
105849,ativo,no-seller,59,241,0,0,0,0,nao,nao,nao
105850,ativo,no-seller,134,1637,0,0,0,0,nao,nao,nao
105851,cancelado,medium-seller,365,492,39197,95003,129,306,nao,sim,nao
105852,ativo,no-seller,576,2018,0,0,0,0,nao,nao,sim
105853,ativo,no-seller,277,2476,0,0,0,0,nao,sim,nao
105854,ativo,tiny-seller,632,1849,3369,8458,9,22,nao,nao,nao
105855,ativo,struggling-seller,346,971,178,566,2,6,nao,nao,nao
105856,ativo,no-seller,17,128,0,0,0,0,nao,nao,nao
105857,ativo,tiny-seller,206,1848,1813,6050,8,29,nao,nao,nao
105858,ativo,no-seller,209,2314,0,0,0,0,nao,nao,nao
105859,ativo,no-seller,621,787,0,0,0,0,nao,sim,sim
105860,ativo,tiny-seller,118,814,1936,5734,6,19,nao,nao,nao
105861,ativo,no-seller,664,2039,0,0,0,0,sim,nao,nao
105862,ativo,no-seller,18,50,0,0,0,0,sim,nao,nao
105863,ativo,no-seller,676,727,0,0,0,0,nao,nao,nao
105864,ativo,no-seller,539,3320,0,0,0,0,nao,nao,nao
105865,ativo,struggling-seller,359,1608,116,339,1,3,nao,sim,nao
105866,ativo,struggling-seller,10,2599,110,461,1,4,nao,nao,nao
105867,ativo,struggling-seller,492,840,263,516,1,2,nao,nao,nao
105868,ativo,small-seller,523,773,11920,40039,42,138,sim,nao,nao
105869,trial,no-seller,59,170,0,0,0,0,nao,nao,nao
105870,ativo,tiny-seller,169,713,735,2097,4,12,nao,nao,nao
105871,ativo,struggling-seller,155,668,0,169,0,1,nao,nao,nao
105872,ativo,struggling-seller,128,201,175,347,1,2,nao,nao,nao
105873,ativo,tiny-seller,410,3202,1644,7320,5,21,sim,nao,nao
105874,ativo,no-seller,2,729,0,0,0,0,sim,nao,sim
105875,churnado,no-seller,710,1479,0,0,0,0,nao,nao,nao
105876,ativo,no-seller,300,2413,0,0,0,0,nao,nao,nao
105877,ativo,small-seller,47,60,16549,43778,35,87,nao,nao,nao
105878,churnado,medium-seller,181,365,69027,215836,130,387,nao,nao,nao
105879,trial,struggling-seller,727,1145,0,92,0,1,nao,nao,nao
105880,cancelado,small-seller,159,332,15926,40734,55,136,nao,nao,nao
105881,ativo,small-seller,105,586,4351,14359,11,37,sim,nao,nao
105882,ativo,small-seller,19,40,5848,21307,19,67,nao,nao,nao
105883,ativo,no-seller,304,466,0,0,0,0,nao,nao,nao
105884,ativo,no-seller,363,689,0,0,0,0,sim,nao,nao
105885,ativo,no-seller,626,2077,0,0,0,0,sim,nao,nao
105886,ativo,tiny-seller,184,271,1963,5686,9,26,nao,nao,nao
105887,ativo,no-seller,12,169,0,0,0,0,sim,nao,nao
105888,ativo,medium-seller,95,514,46356,115144,116,276,nao,sim,nao
105889,ativo,no-seller,522,620,0,0,0,0,sim,nao,nao
105890,ativo,no-seller,7,135,0,0,0,0,nao,nao,nao
105891,churnado,no-seller,23,49,0,0,0,0,nao,nao,nao
105892,ativo,no-seller,427,3186,0,0,0,0,nao,nao,nao
105893,ativo,struggling-seller,727,1079,418,914,2,4,sim,nao,nao
105894,ativo,tiny-seller,82,238,832,2942,4,15,nao,sim,nao
105895,ativo,no-seller,80,851,0,0,0,0,nao,nao,nao
105896,ativo,no-seller,306,2063,0,0,0,0,nao,nao,sim
105897,cancelado,no-seller,22,278,0,0,0,0,sim,nao,nao
105898,ativo,no-seller,139,231,0,0,0,0,nao,sim,nao
105899,ativo,tiny-seller,226,1665,2153,6757,7,20,nao,nao,nao
105900,ativo,no-seller,570,2061,0,0,0,0,nao,sim,sim
105901,ativo,no-seller,162,591,0,0,0,0,sim,nao,nao
105902,ativo,no-seller,27,33,0,0,0,0,nao,nao,nao
105903,ativo,no-seller,421,879,0,0,0,0,sim,nao,nao
105904,trial,struggling-seller,121,230,270,666,2,5,nao,nao,nao
105905,ativo,struggling-seller,142,358,164,482,1,3,nao,nao,nao
105906,ativo,no-seller,609,2020,0,0,0,0,nao,nao,nao
105907,ativo,medium-seller,103,112,88414,214155,236,578,nao,nao,nao
105908,ativo,no-seller,76,274,0,0,0,0,nao,nao,nao
105909,ativo,medium-seller,39,160,38933,101258,112,266,sim,nao,nao
105910,ativo,tiny-seller,184,881,1718,5845,9,28,nao,nao,nao
105911,ativo,tiny-seller,52,389,2006,8665,6,25,nao,sim,nao
105912,ativo,struggling-seller,150,1431,254,592,2,5,nao,nao,sim
105913,trial,no-seller,567,1592,0,0,0,0,nao,sim,nao
105914,ativo,no-seller,12,44,0,0,0,0,sim,nao,nao
105915,ativo,tiny-seller,105,140,1989,4353,6,13,nao,nao,nao
105916,ativo,struggling-seller,380,1736,235,635,2,5,nao,nao,nao
105917,ativo,no-seller,99,122,0,0,0,0,nao,nao,nao
105918,ativo,no-seller,19,34,0,0,0,0,nao,nao,nao
105919,ativo,struggling-seller,136,1513,505,1408,2,6,sim,nao,nao
105920,trial,no-seller,112,1299,0,0,0,0,nao,nao,nao
105921,ativo,no-seller,72,79,0,0,0,0,nao,nao,sim
105922,ativo,struggling-seller,97,112,0,217,0,1,nao,nao,nao
105923,ativo,no-seller,6,41,0,0,0,0,nao,nao,nao
105924,ativo,medium-seller,536,1107,82867,268682,185,599,nao,nao,nao
105925,ativo,struggling-seller,160,3479,174,381,1,2,nao,nao,nao
105926,ativo,no-seller,538,2038,0,0,0,0,nao,nao,nao
105927,ativo,no-seller,254,296,0,0,0,0,nao,nao,nao
105928,ativo,no-seller,91,117,0,0,0,0,nao,nao,nao
105929,cancelado,no-seller,48,86,0,0,0,0,nao,nao,nao
105930,ativo,small-seller,343,2417,24680,77634,50,142,sim,nao,nao
105931,ativo,no-seller,114,223,0,0,0,0,nao,nao,nao
105932,ativo,no-seller,311,1219,0,0,0,0,nao,nao,sim
105933,ativo,no-seller,380,2683,0,0,0,0,sim,nao,nao
105934,ativo,no-seller,108,276,0,0,0,0,sim,nao,sim
105935,ativo,no-seller,78,274,0,0,0,0,nao,nao,nao
105936,ativo,no-seller,115,173,0,0,0,0,sim,nao,nao
105937,ativo,no-seller,155,168,0,0,0,0,nao,nao,sim
105938,ativo,tiny-seller,92,118,2425,5836,8,20,nao,nao,nao
105939,ativo,no-seller,27,73,0,0,0,0,sim,nao,nao
105940,ativo,small-seller,28,43,16837,57293,39,140,nao,nao,nao
105941,ativo,struggling-seller,122,143,367,1047,2,6,nao,nao,nao
105942,ativo,struggling-seller,360,1083,370,1079,2,6,nao,nao,nao
105943,ativo,struggling-seller,13,86,0,178,0,1,sim,nao,nao
105944,ativo,no-seller,15,51,0,0,0,0,nao,nao,nao
105945,ativo,no-seller,31,176,0,0,0,0,nao,nao,nao
105946,ativo,no-seller,490,2531,0,0,0,0,sim,nao,nao
105947,ativo,small-seller,67,2933,10712,26768,47,118,nao,nao,nao
105948,ativo,no-seller,139,303,0,0,0,0,nao,nao,nao
105949,ativo,no-seller,572,587,0,0,0,0,nao,nao,nao
105950,ativo,no-seller,106,134,0,0,0,0,nao,nao,nao
105951,ativo,no-seller,161,341,0,0,0,0,nao,sim,nao
105952,ativo,no-seller,20,138,0,0,0,0,sim,nao,nao
105953,ativo,struggling-seller,25,40,141,294,1,2,nao,nao,nao
105954,ativo,struggling-seller,357,449,124,274,1,2,sim,sim,nao
105955,ativo,small-seller,335,2109,16429,35359,44,99,nao,nao,nao
105956,ativo,no-seller,21,91,0,0,0,0,sim,nao,nao
105957,ativo,no-seller,47,145,0,0,0,0,nao,sim,sim
105958,ativo,struggling-seller,445,1684,375,1004,2,5,nao,nao,nao
105959,ativo,no-seller,259,621,0,0,0,0,nao,nao,nao
105960,ativo,medium-seller,315,1044,63684,204296,174,551,nao,nao,nao
105961,ativo,struggling-seller,331,523,0,218,0,1,nao,nao,nao
105962,ativo,no-seller,400,446,0,0,0,0,nao,nao,nao
105963,ativo,struggling-seller,22,1717,197,919,1,5,nao,nao,nao
105964,ativo,large-seller,700,2931,160581,539746,283,1042,nao,nao,nao
105965,ativo,no-seller,399,2584,0,0,0,0,nao,nao,sim
105966,churnado,no-seller,51,1392,0,0,0,0,nao,nao,nao
105967,ativo,no-seller,664,739,0,0,0,0,nao,sim,nao
105968,ativo,no-seller,710,3076,0,0,0,0,nao,nao,nao
105969,ativo,no-seller,60,85,0,0,0,0,nao,nao,nao
105970,ativo,no-seller,46,830,0,0,0,0,sim,nao,nao
105971,ativo,no-seller,234,1743,0,0,0,0,nao,nao,nao
105972,ativo,no-seller,156,176,0,0,0,0,nao,nao,nao
105973,ativo,no-seller,55,207,0,0,0,0,nao,nao,nao
105974,ativo,struggling-seller,174,308,89,187,1,2,nao,nao,nao
105975,ativo,struggling-seller,27,1819,245,452,2,4,nao,nao,nao
105976,ativo,no-seller,707,1501,0,0,0,0,sim,nao,nao
105977,ativo,no-seller,390,2392,0,0,0,0,nao,nao,nao
105978,trial,no-seller,28,36,0,0,0,0,nao,nao,nao
105979,ativo,struggling-seller,704,1083,234,632,2,5,nao,nao,nao
105980,ativo,no-seller,23,2231,0,0,0,0,nao,nao,nao
105981,ativo,no-seller,182,350,0,0,0,0,nao,nao,nao
105982,ativo,no-seller,141,210,0,0,0,0,nao,nao,nao
105983,ativo,small-seller,27,74,17305,42463,45,110,nao,nao,nao
105984,ativo,no-seller,24,54,0,0,0,0,nao,nao,nao
105985,ativo,struggling-seller,88,316,0,205,0,1,nao,nao,nao
105986,ativo,tiny-seller,6,32,2800,7808,8,22,nao,nao,nao
105987,ativo,no-seller,35,141,0,0,0,0,sim,sim,nao
105988,ativo,struggling-seller,164,274,203,676,2,6,nao,nao,nao
105989,ativo,no-seller,239,350,0,0,0,0,nao,nao,nao
105990,ativo,small-seller,237,1218,8613,29766,19,64,nao,nao,nao
105991,ativo,no-seller,62,95,0,0,0,0,sim,nao,nao
105992,ativo,medium-seller,713,1390,110028,296184,281,714,nao,nao,nao
105993,ativo,no-seller,162,167,0,0,0,0,nao,nao,nao
105994,ativo,tiny-seller,405,573,1844,6651,7,23,nao,nao,nao
105995,ativo,tiny-seller,427,492,3267,9084,8,24,nao,nao,nao
105996,ativo,no-seller,77,169,0,0,0,0,nao,nao,nao
105997,ativo,no-seller,3,43,0,0,0,0,nao,nao,nao
105998,ativo,medium-seller,33,78,103153,365730,173,578,nao,nao,nao
105999,ativo,no-seller,711,1705,0,0,0,0,nao,nao,nao
106000,ativo,no-seller,45,1775,0,0,0,0,nao,sim,nao
106001,ativo,struggling-seller,53,291,0,131,0,1,nao,nao,nao
106002,ativo,no-seller,20,2560,0,0,0,0,nao,sim,nao
106003,ativo,struggling-seller,82,85,218,598,2,5,nao,sim,nao
106004,ativo,no-seller,171,242,0,0,0,0,sim,nao,sim
106005,ativo,small-seller,338,1426,7869,28548,24,80,nao,nao,nao
106006,ativo,no-seller,46,118,0,0,0,0,nao,nao,nao
106007,ativo,no-seller,791,3075,0,0,0,0,nao,nao,nao
106008,ativo,small-seller,239,1536,21941,56274,45,104,nao,nao,nao
106009,trial,no-seller,41,642,0,0,0,0,sim,nao,nao
106010,ativo,medium-seller,110,237,50065,204936,112,426,nao,nao,nao
106011,ativo,struggling-seller,208,3338,243,749,2,6,sim,nao,nao
106012,churnado,no-seller,141,804,0,0,0,0,nao,nao,nao
106013,ativo,no-seller,98,252,0,0,0,0,nao,sim,nao
106014,ativo,no-seller,160,435,0,0,0,0,nao,nao,nao
106015,ativo,no-seller,208,376,0,0,0,0,nao,nao,nao
106016,ativo,no-seller,73,77,0,0,0,0,sim,nao,sim
106017,cancelado,struggling-seller,71,154,589,1378,2,5,nao,nao,nao
106018,ativo,struggling-seller,124,149,391,962,2,5,nao,nao,nao
106019,churnado,no-seller,155,205,0,0,0,0,nao,nao,nao
106020,ativo,small-seller,596,1901,18030,39802,37,83,nao,nao,nao
106021,ativo,medium-seller,92,142,92032,346068,163,636,nao,nao,sim
106022,ativo,struggling-seller,36,3442,0,191,0,1,nao,nao,nao
106023,ativo,no-seller,172,1156,0,0,0,0,nao,nao,nao
106024,ativo,no-seller,591,636,0,0,0,0,nao,nao,nao
106025,ativo,tiny-seller,678,1734,421,1663,3,11,nao,nao,nao
106026,ativo,small-seller,100,235,15521,40520,46,110,nao,nao,nao
106027,ativo,struggling-seller,736,1945,85,375,1,4,nao,nao,nao
106028,ativo,no-seller,178,241,0,0,0,0,nao,nao,nao
106029,ativo,struggling-seller,637,1340,81,172,1,2,sim,nao,nao
106030,ativo,tiny-seller,21,189,4389,9848,10,24,nao,nao,sim
106031,ativo,no-seller,87,208,0,0,0,0,nao,nao,nao
106032,ativo,no-seller,125,403,0,0,0,0,nao,sim,nao
106033,trial,no-seller,645,2657,0,0,0,0,nao,nao,nao
106034,churnado,no-seller,184,279,0,0,0,0,nao,nao,sim
106035,ativo,struggling-seller,423,1219,0,89,0,1,nao,nao,nao
106036,ativo,no-seller,88,2431,0,0,0,0,sim,nao,sim
106037,ativo,tiny-seller,646,1242,375,1213,2,7,nao,nao,nao
106038,ativo,no-seller,60,105,0,0,0,0,nao,nao,nao
106039,ativo,no-seller,169,3107,0,0,0,0,nao,nao,nao
106040,ativo,medium-seller,158,175,73333,261019,169,650,nao,sim,nao
106041,ativo,small-seller,6,31,6368,14662,31,76,nao,nao,nao
106042,ativo,no-seller,792,1064,0,0,0,0,nao,nao,nao
106043,ativo,struggling-seller,58,128,424,813,3,6,nao,nao,sim
106044,ativo,no-seller,418,647,0,0,0,0,sim,nao,nao
106045,ativo,struggling-seller,47,162,176,502,1,3,nao,nao,nao
106046,trial,no-seller,291,426,0,0,0,0,nao,nao,sim
106047,ativo,no-seller,202,228,0,0,0,0,sim,nao,nao
106048,ativo,struggling-seller,92,2017,494,1238,2,5,nao,nao,nao
106049,ativo,no-seller,157,187,0,0,0,0,nao,nao,nao
106050,ativo,no-seller,37,393,0,0,0,0,nao,nao,nao
106051,ativo,tiny-seller,170,246,400,1489,2,7,nao,nao,nao
106052,ativo,no-seller,7,209,0,0,0,0,nao,nao,sim
106053,ativo,tiny-seller,738,1759,1116,4800,4,16,nao,nao,nao
106054,ativo,no-seller,129,150,0,0,0,0,nao,nao,nao
106055,ativo,tiny-seller,166,921,872,3069,3,11,nao,nao,nao
106056,ativo,no-seller,301,1019,0,0,0,0,nao,nao,nao
106057,ativo,no-seller,37,190,0,0,0,0,nao,nao,nao
106058,ativo,small-seller,36,41,5089,12565,18,45,nao,nao,nao
106059,ativo,no-seller,54,205,0,0,0,0,nao,nao,nao
106060,ativo,no-seller,434,796,0,0,0,0,nao,nao,nao
106061,ativo,no-seller,8,3232,0,0,0,0,nao,nao,sim
106062,ativo,small-seller,80,152,4184,12909,11,33,nao,nao,nao
106063,ativo,struggling-seller,322,2881,533,1456,2,6,nao,nao,sim
106064,ativo,struggling-seller,77,240,135,246,1,2,sim,nao,nao
106065,ativo,struggling-seller,416,3381,191,822,1,4,nao,sim,sim
106066,ativo,no-seller,14,56,0,0,0,0,nao,nao,nao
106067,trial,struggling-seller,328,2712,130,358,1,3,nao,nao,nao
106068,ativo,no-seller,568,980,0,0,0,0,sim,nao,nao
106069,ativo,struggling-seller,1,72,0,204,0,1,nao,nao,nao
106070,ativo,struggling-seller,25,45,248,756,2,6,nao,nao,nao
106071,ativo,struggling-seller,547,2038,119,362,1,3,nao,nao,nao
106072,ativo,no-seller,22,94,0,0,0,0,sim,nao,nao
106073,ativo,no-seller,184,311,0,0,0,0,nao,nao,nao
106074,ativo,no-seller,193,1160,0,0,0,0,nao,nao,nao
106075,ativo,no-seller,207,1806,0,0,0,0,nao,nao,nao
106076,ativo,tiny-seller,294,386,2531,7193,10,27,nao,nao,nao
106077,churnado,no-seller,799,1630,0,0,0,0,nao,nao,nao
106078,trial,no-seller,134,156,0,0,0,0,nao,nao,nao
106079,churnado,struggling-seller,162,250,0,176,0,1,nao,nao,nao
106080,ativo,no-seller,352,388,0,0,0,0,sim,nao,nao
106081,ativo,no-seller,174,260,0,0,0,0,nao,sim,nao
106082,trial,small-seller,0,1397,6345,22937,20,72,nao,nao,nao
106083,ativo,no-seller,366,2229,0,0,0,0,nao,nao,nao
106084,ativo,tiny-seller,670,2122,1921,6099,8,25,nao,nao,nao
106085,ativo,struggling-seller,105,2776,605,1159,3,6,nao,sim,nao
106086,ativo,no-seller,457,2699,0,0,0,0,nao,sim,nao
106087,ativo,tiny-seller,9,338,641,2797,2,8,sim,nao,nao
106088,ativo,medium-seller,134,189,45678,111546,92,207,nao,nao,sim
106089,ativo,medium-seller,375,430,55655,222061,166,600,sim,nao,nao
106090,ativo,no-seller,31,1093,0,0,0,0,nao,nao,nao
106091,churnado,tiny-seller,407,440,854,2253,7,17,nao,sim,nao
106092,ativo,struggling-seller,419,1294,93,406,1,4,nao,nao,nao
106093,ativo,struggling-seller,27,62,155,287,1,2,nao,nao,nao
106094,trial,medium-seller,723,1917,51175,141510,163,441,sim,nao,nao
106095,ativo,no-seller,492,2637,0,0,0,0,sim,nao,nao
106096,ativo,no-seller,520,1809,0,0,0,0,nao,nao,nao
106097,ativo,large-seller,10,889,131842,393214,319,862,nao,nao,nao
106098,ativo,no-seller,6,30,0,0,0,0,nao,nao,sim
106099,ativo,tiny-seller,545,2068,3462,7873,9,21,nao,nao,nao
106100,ativo,no-seller,291,1552,0,0,0,0,nao,nao,nao
106101,ativo,tiny-seller,38,240,1317,4470,5,17,nao,nao,nao
106102,ativo,small-seller,27,63,10382,35613,32,101,nao,nao,nao
106103,ativo,tiny-seller,300,371,1776,3974,9,21,nao,nao,nao
106104,ativo,no-seller,205,617,0,0,0,0,nao,nao,nao
106105,ativo,small-seller,539,715,3779,13179,12,38,nao,sim,nao
106106,ativo,struggling-seller,305,1636,0,151,0,1,sim,nao,nao
106107,ativo,small-seller,644,1961,15166,45119,31,93,nao,nao,nao
106108,cancelado,struggling-seller,613,3061,0,191,0,1,nao,sim,nao
